objectId,gmag,rmag,g_minus_r,jd_g_minus_r,jdmin,ramean,decmean,glatmean,dmdt_g,mag_g02,mag_g08,mag_g28,maggmax,maggmean,maggmin,mag_r02,mag_r08,mag_r28,dmdt_r,magrmax,magrmin,distpsnr1,dmdt_g_err,dmdt_r_err,sgmag1,srmag1,classification,catalogue_object_id,separationArcsec,northSeparationArcsec,eastSeparationArcsec,physical_separation_kpc,distance,classificationReliability,major_axis_arcsec,tns_name,type,ra,decl,galactic_plane,g_r_days_from_fl,z,source_label
ZTF20aawihxz,20.4246,19.1599,0.932199,2459002.9389583,2458996.9628472,304.38668707,0.0079747799999999,-19.057169460648872,0.0170306,-11153.0,22.1043,20.8752,20.7531,20.519,20.3731,-102730.0,26.1033,20.5206,-0.0468521,19.9807,19.1599,0.37564,-0.109658,-0.0267214,22.0285,21.5835,SN,CGCG372-019,19.35,-19.321,-1.105,7.17,79.28,2.0,-999.0,2020hqz,SN Ib,304.386609402,0.00801806045876,no,5.976111099589616,0.018199,SN Ib/c
ZTF20aagewqr,19.7588,19.1417,1.2551,2458874.8551852,2458864.8168866,139.52480405,-15.81248392,22.77328097785092,-0.0212251,20.0444,19.8515,19.8297,19.8225,19.7906,19.7588,90.625,18.2042,18.6085,118.411,19.1417,18.5037,3.16046,-0.10004,-200.656,-999.0,17.8509,SN,2MASXJ09180580-1548419,3.26,2.941,-2.13,1.09,69.65,2.0,-999.0,2020abf,SN Ic,139.524812152,-15.8124850686,no,10.03829859988764,0.017,SN Ib/c
ZTF20aaxvzja,19.9274,19.2218,0.705601,2458991.795081,2458991.7710069,218.70166081333335,8.169552939999999,59.05437772680602,-92.0532,28.2868,21.1158,20.7168,20.6059,20.2739,19.9274,199169.0,31.743,21.1874,-0.062577,20.2987,19.2218,0.356141,-248.411,-0.0541127,19.6285,19.4355,SN,1237662237481042095,14.76,-13.345,6.307,9.7,144.69,2.0,-999.0,2020itj,SN Ib,218.701639922,8.16956133833,no,0.0240740999579429,0.033,SN Ib/c
ZTF20abaszgh,18.7998,18.9024,-0.102598,2458991.6795718,2458991.6795718,164.86643535555555,46.12457131111111,60.85282728110451,0.116562,295.304,21.2586,19.437,19.1208,18.7067,18.3675,4860.45,23.7076,19.4276,0.113184,18.9694,18.3646,5.39197,-0.0323574,-0.0367671,19.3457,18.915,SN,NGC3478,9.92,-7.841,-6.079,3.8,96.87,2.0,-999.0,2020ksa,SN Ib,164.866434151,46.1245689584,no,0.0,0.022239,SN Ib/c
ZTF20abkhtev,18.7061,17.8772,0.828901,2459040.9799769,2459040.8760417,326.1435284666666,-24.6028256,-48.12748466735971,-0.0554312,103.663,20.5914,19.5303,19.3025,19.052,18.7061,82.8868,19.178,18.4318,-0.0341491,18.2748,17.8772,4.23355,-0.0242742,-0.0105182,13.395,17.6569,SN,ESO531-G026,4.19,3.1,-2.815,1.51,76.86,2.0,-999.0,2020ltq,SN Ib,326.143558977,-24.6028107914,no,0.1039351997897028,0.017587,SN Ib/c
ZTF20abgbxvb,20.6139,20.3923,0.5784,2459117.7899537,2459018.8921296,10.852678550537632,50.67446007204301,-12.177013245701511,-0.14461,20.525,20.4839,20.3184,20.6828,19.8617,17.9152,20.3923,20.3883,20.2188,-0.00735667,20.3923,17.4371,0.243048,0.335064,0.00853102,18.6828,18.8752,SN,UGC00460,12.71,8.024,-9.851,3.12,75.48,2.0,-999.0,2020nac,SN Ib,10.8526805,50.67445985,yes,98.89782409975304,0.017409,SN Ib/c
ZTF19aatmkll,19.1882,19.374,-0.185801,2458646.9120139,2458646.7984838,277.6210162375,74.12104496250001,27.439817720938624,-0.00184725,481036.0,35.542,21.0646,20.0841,19.4781,19.1882,20.9557,19.5381,19.4697,-0.0127598,19.4511,19.374,3.65265,-0.0594905,-0.0325384,12.732,13.255,SN,CGCG340-049,3.63,3.654,0.223,1.81,108.04,2.0,-999.0,2019fcb,SN Ibn,277.621042,74.12105,no,0.1135300998575985,0.024757,SN Ib/c
ZTF20abkiarz,17.9845,17.5618,0.422701,2459040.9746644,2459040.8844676,348.0864297666667,31.12601547777778,-27.131890283262944,-0.0933165,25.4575,19.065,18.6931,18.586,18.2751,17.9845,43.9877,18.5235,17.9834,0.0219693,17.8611,17.4294,1.16902,-0.0379512,-0.0309999,-999.0,16.9641,SN,NGC7512,2.67,-1.426,2.715,1.27,102.62,2.0,-999.0,2020oce,SN Ic,348.0864801,31.125995166667,no,0.0901967999525368,0.02354,SN Ib/c
ZTF20aaiftgi,18.3211,18.0983,0.222799,2458885.9595718,2458885.9595718,212.555629375,-6.8224529,51.06111097325793,0.0161233,148.061,21.2131,19.4711,19.1124,18.5684,18.2717,571972.0,42.6294,20.6321,-0.0225508,19.2063,18.0983,1.6465,-0.072043,-0.0475626,20.2454,19.7981,SN,MCG-01-36-011,13.99,0.57,14.14,9.4,148.07,2.0,-999.0,2020aut,SN Ic,212.555583,-6.82245,no,0.0,0.033703,SN Ib/c
ZTF19acaqoef,19.6808,18.9245,1.1559,2458893.7186806,2458886.7795718,160.24470398723406,65.51558220638299,46.52442899736923,-0.0439856,5264.95,24.1348,20.8583,20.4464,20.0862,19.6808,364594.0,27.3471,20.0671,-5.46805,19.5212,18.9245,0.712409,-0.0689187,-8.9714,-999.0,20.23,SN,SDSSJ104058.57+653054.6,1.17,-0.882,-0.763,0.26,46.75,2.0,13.66,2019nkf,SN Ic,160.24481625,65.51558665,no,6.9391088001430035,0.0108,SN Ib/c
ZTF19abzwaen,19.6566,18.4823,1.1743,2458766.692963,2458766.6868981,327.7829024846154,12.42732516153846,-31.03900078062056,0.0783634,-11941.3,21.6042,20.7276,20.5879,20.0508,19.4214,77114.0,28.3257,20.3425,-0.00995245,19.5487,18.4823,2.48783,-0.0987522,-0.0523323,-999.0,20.7873,SN,1237652943698461174,5.03,-1.83,-4.69,2.88,124.71,2.0,21.37,2019qfi,SN Ic-BL,327.78289095,12.4273792157,no,0.0060648997314274,0.0285,SN Ib/c
ZTF19ackjjwf,20.2153,19.4513,0.565199,2458864.7065509,2458853.9252662,120.70803751764706,15.801545823529413,22.745724286929693,-0.0191036,371.404,21.38,20.5828,20.4602,20.3287,20.2153,25039.3,24.9816,20.4182,-0.0141469,20.0987,19.4513,9.70494,-0.0953039,-0.0357571,22.5249,19.7218,SN,NGC2514,24.58,24.52,-3.97,8.11,70.24,2.0,-999.0,2019tls,SN Ib,120.708,15.8015,no,10.781284699682146,0.016198,SN Ib/c
ZTF19ackjszs,19.5335,19.6518,-0.299599,2458978.6687847,2458963.7115625,167.13664077272728,-10.48176141818182,44.86676264795599,-3.74176,10763.9,21.2873,19.8907,19.7776,19.6806,19.5335,5749.84,21.6202,20.0318,-0.0273187,19.9807,19.6518,4.6764,-5.31672,-0.0273143,21.7493,-999.0,SN,NGC3541,36.83,-35.827,-8.526,14.98,91.07,2.0,-999.0,2019tsf,SN Ib,167.136667,-10.481789,no,14.957222199998796,0.03,SN Ib/c
ZTF20aaelulu,17.8733,18.1137,0.170099,2458954.7980671,2458939.8376852,185.7288862272727,15.823619736363638,76.90008725498727,0.108208,150788.0,28.125,19.4159,18.6075,18.2908,17.759,112.41,19.6435,18.6971,-0.0192274,18.513,18.1137,0.177384,-0.0914866,-0.101309,16.0459,17.8589,SN,MESSIER100,6.65,-6.516,-1.495,0.52,22.53,2.0,444.0,2020oi,SN Ic,185.728875,15.8236,no,14.96038189996034,0.0052,SN Ib/c
ZTF19acxpuql,18.9646,19.269,-0.382401,2459024.7043981,2459015.7192014,206.47907670952387,23.061999895238095,77.02210064524479,-0.0360712,7467.57,21.4409,19.5312,19.4345,19.2054,18.9646,36134.8,22.9152,19.9485,-0.0264428,19.6643,19.269,5.93055,-0.0401957,-0.0206392,18.4,17.6825,SN,2MASXJ13455511+2303485,5.7,5.4,1.9,3.19,122.06,2.0,-999.0,2019vsi,SN Ib,206.479042,23.061981,no,8.985196699853987,0.028,SN Ib/c
ZTF19acyjzeo,18.184,18.0455,-0.2869,2458834.0635417,2458831.0644444,183.46602145454543,14.221009245454546,74.40044619627034,0.141843,90953.3,45.5098,22.4419,20.149,18.5446,17.6976,2620.52,24.5356,19.8469,-0.0465565,19.1627,18.0455,2.60194,-0.0420601,-0.0514316,19.7026,19.7211,SN,IC3053,6.89,6.818,1.009,6.76,223.18,2.0,-999.0,2019wmc,SN Ib,183.4660245,14.22100798,no,2.9990973002277315,0.05016,SN Ib/c
ZTF19adaiomg,19.9471,19.3992,0.547899,2458837.0486574,2458836.9816319,165.3015776666667,16.7247892,62.48095167673629,-0.0159825,154.346,20.992,20.2758,20.1541,20.0506,19.9471,4130.6,24.1188,20.1961,0.0371416,19.7564,19.0285,3.64175,-0.0204475,-0.0159694,18.8869,18.3222,SN,1237668495777398919,3.84,-1.098,4.137,2.21,125.79,2.0,-999.0,2019xcc,SN Ic-BL,165.3016379,16.7247532,no,0.0670254998840391,0.029,SN Ib/c
ZTF20aaerxne,19.4374,19.042,0.395401,2458936.9716551,2458936.9499884,214.1339464125,57.8080182,55.865308932848606,0.0120445,1787.82,21.4866,19.8205,19.6243,19.52,19.4015,3722.65,19.9693,19.5175,-0.130444,19.4493,19.042,2.48854,-0.0960594,-0.0801227,19.0422,20.3109,SN,IC0995,11.2,8.46,-8.5,2.48,45.06,2.0,-999.0,2019yxp,SN Ib,214.133875,57.808,no,0.0216667000204324,0.01042,SN Ib/c
ZTF25achlrsy,18.9389,18.0832,0.9632,2461052.6130671,2461026.6014931,328.0178699416667,33.572426025000006,-15.88047386486928,-0.104292,18.8683,18.7075,18.758,18.9807,18.7098,18.3327,18.0277,17.926,18.1468,-0.0533436,18.6097,17.7746,5.25716,0.0988759,0.060955,20.6119,20.0651,SN,148283280194117516,4.921,0.34491,4.90855,0.0,0.0,2.0,12.384,2025ahds,SN Ic,328.01789694444,33.572441822222,no,26.0115739996545,0.03,SN Ib/c
ZTF23aaaznjk,19.0627,18.4326,0.8943,2459980.6396412,2459969.6246412,359.81631629000003,46.8913234,-15.04736643970484,-0.11378,18.9952,18.7028,18.5292,19.0627,18.5625,18.2737,18.4246,18.2293,18.1098,-0.0793352,18.4326,17.7129,5.48847,0.0529507,0.0165797,-999.0,-999.0,SN,IC1525,6.25,-6.02,-1.67,1.32,72.67,2.0,114.0,2023aov,SN Ic,359.816375,46.89135,no,11.015000000130383,0.0167,SN Ib/c
ZTF24aayucpn,18.5294,18.0535,0.47587,2460533.72125,2460527.6969907,210.06782592,73.8175925,42.4425367428134,-0.166553,18.4648,18.7255,18.9551,19.0896,18.6616,18.3657,18.0945,18.4357,18.7038,0.135132,18.8578,18.0535,5.19348,0.152601,0.0242381,19.5299,19.3598,SN,196582100713333151,5.378,4.0887,3.4942,0.0,0.0,2.0,19.293,2024rjq,SN Ib/c,210.067792,73.817581,no,6.024259299971163,0.04,SN Ib/c
ZTF24aayimjt,20.6515,20.2632,0.6737,2460580.6336806,2460566.7031597,315.79215163333333,20.750687355555556,-16.911976238640605,0.125021,20.7297,20.7499,20.7348,20.8884,20.7544,20.6515,20.2624,20.1744,19.9468,-0.0237968,20.2632,19.7058,12.5193,0.208217,0.0207036,16.5249,15.9288,SN,21030950+2045234,22.132,20.804,-8.6422,0.0,0.0,2.0,0.0,2024rjw,SN Ic,315.792112142,20.7507171738,no,13.930520900059491,0.02,SN Ib/c
ZTF24abchpnc,18.8724,18.878,0.4708,2460547.962037,2460547.9125926,13.0886449375,-26.5751606875,-89.41033104466362,-0.0103402,18.8713,18.8422,18.8052,18.8724,18.8262,18.78,18.8393,18.6621,18.4866,-0.0144209,18.878,18.3092,5.25101,0.020017,0.262296,16.8951,16.5759,SN,LCSBS0126P,14.346,10.292,9.994,9.284,142.277,2.0,0.0,2024rrn,SN Ic,13.0886701899,-26.5751671848,no,0.0494443997740745,0.035,SN Ib/c
ZTF24abajmau,20.8028,19.8867,1.1458,2460580.6332176,2460563.7498958,308.05531328333336,18.096879241666667,-12.620825335736017,-0.0635266,20.7768,20.6327,20.5369,20.8028,20.6438,20.4849,19.8845,19.7684,19.5226,-0.0318008,19.8867,19.1587,0.188127,0.0667712,0.0191327,22.1754,21.9972,SN,129713080552836690,0.161,-0.0024,-0.16091,0.0,0.0,2.0,4.159,2024ryr,SN Ic-BL,308.05532257,18.09687237,yes,16.883321800269186,0.0922,SN Ib/c
ZTF24abcuuro,21.1076,20.1,1.0076,2460586.8986921,2460557.8577546,0.4546311684210526,-4.343969689473684,-64.32306902011456,-2.73347,21.0389,20.7043,20.0845,21.1152,20.2041,19.272,20.0032,19.9055,19.5329,-1.3131,20.1,19.1035,4.31743,5.36279,3.1939,18.0626,17.4489,SN,1237672794495975574,4.355,2.334,-4.193,0.0,0.0,2.0,0.0,2024svo,SN Ib,0.454594431761,-4.34393790617,no,29.040937500074502,0.05,SN Ib/c
ZTF24aaymkrs,20.6744,19.8122,0.883501,2460663.5976852,2460651.6226852,3.089368027272727,31.063372445454544,-31.065871130397976,-0.030581,20.6723,20.5867,20.4612,20.6744,20.5224,20.3703,19.8774,19.8969,19.7822,0.101443,20.0499,19.6111,4.59355,0.036383,0.122182,-999.0,-999.0,SN,SDSSJ001220.01+310331.0,25.195,-17.25,-18.393,8.421,71.221,2.0,0.0,2024rbc,SN Ib,3.08935889705,31.063364657,no,11.975000000093132,0.016,SN Ib/c
ZTF24abaepwz,20.1602,19.081,1.07925,2460552.6558796,2460530.6978588,250.91853173684217,34.59873904210526,40.27776287419525,-0.0842576,20.0523,19.6289,19.613,20.1602,19.3817,18.5688,18.994,18.8282,19.2854,-0.0700554,20.0537,18.2885,0.374012,0.141315,0.0611555,21.3021,21.4364,SN,149512509188219063,0.501,-0.27691,0.417,0.0,0.0,2.0,4.334,2024rqu,SN Ic-BL,250.9185231,34.5986745,no,21.958020799793303,0.0654,SN Ib/c
ZTF24aazqavh,20.8148,19.7536,1.2537,2460557.6828241,2460530.6978588,250.91852603199996,34.598741348,40.27776784923354,-0.113821,20.6712,20.1046,19.7795,20.8148,19.6552,18.5688,19.652,19.2742,19.3487,-0.0974499,20.0537,18.2885,0.343702,0.247989,0.107148,21.3021,21.4364,SN,149512509188219063,0.451,-0.3025,0.3343,0.0,0.0,2.0,4.334,2024rqu,SN Ic-BL,250.9185231,34.5986745,no,26.984965299721807,0.0654,SN Ib/c
ZTF23abjjzlo,20.9993,19.7594,1.2979,2460236.9015741,2460214.9765162,94.8284555625,42.6180834125,12.54761793099551,0.0069874,20.97,20.8582,20.7962,21.0129,20.8852,20.764,19.7199,19.6151,19.5476,-0.029164,19.7594,19.5095,7.75634,0.222649,0.0930944,19.0151,18.5466,SN,06191920+4237113,7.42,6.129,4.1862,0.0,0.0,2.0,0.0,2023utx,SN Ic,94.8283990454,42.6181126463,yes,21.925057899672534,0.025341,SN Ib/c
ZTF24abtnkbi,20.4698,20.3776,0.630201,2460731.7594329,2460729.6957755,108.45106758,50.25766168,23.95757354352265,-0.0298238,20.4773,20.5593,20.6102,20.637,20.5053,20.4092,20.3776,20.3595,20.1573,-0.0213839,20.3776,19.779,0.770982,0.172779,0.00893094,20.0871,19.6489,SN,UGC03741,6.3,-2.2874,-6.083,2.412,76.759,2.0,0.0,2024abtu,SN Ic,108.451120711,50.2575809094,no,2.063657400198281,0.017682,SN Ib/c
ZTF24abiesnr,19.9392,18.3152,0.0559998,2460580.9984606,2460574.9539352,41.93299487857143,-14.869959135714284,-60.32119015811955,-0.118066,19.93,19.4605,18.6175,19.9392,18.4986,17.9291,18.2399,18.1096,18.0604,-0.100802,18.3152,17.9591,2.5392,0.0229151,0.0354761,18.9273,18.549,SN,S2R0000088,2.603,2.53576,1.28013,0.0,0.0,2.0,0.0,2024vta,SN Ibn,41.933042,-14.869969,no,6.044525400269777,0.066,SN Ib/c
ZTF24ablmayf,19.9237,19.594,1.1056,2460599.8516204,2460591.9893634,81.77421032857144,51.333983550000006,8.974279714315138,0.0644991,19.9548,19.9375,19.9144,20.0464,19.9551,19.9005,19.5332,19.327,19.2344,-0.0759942,19.594,18.8181,1.96122,0.175241,0.060104,19.2832,18.6553,SN,MCG+09-09-002,2.102,-1.4458,-1.5263,1.194,123.905,2.0,0.0,2024xnv,SN Ib,81.7741676,51.3339619,yes,7.862257000058889,0.028316,SN Ib/c
ZTF24abltheg,21.0156,19.8951,1.4051,2460616.9021296,2460594.9122222,44.43421368235294,27.58239854117647,-27.44680081145603,-0.0740719,21.0034,20.5858,19.7162,21.0156,19.8482,18.8809,19.8659,19.5949,18.9803,-0.0450836,19.8951,18.3118,1.27226,0.0474442,0.0604407,19.4995,19.1019,SN,1237678892824854732,7.014,6.971,0.7773,0.0,0.0,2.0,0.0,2024xgx,SN Ic,44.4342321373,27.5823876969,no,21.98990739975125,0.035861,SN Ib/c
ZTF24ablsxza,20.0692,19.333,1.2997,2460622.7919444,2460607.8155324,40.49334580714286,-4.056707778571428,-54.95978904444119,-0.137383,19.9934,19.597,19.1352,20.0692,19.262,18.7842,19.3348,19.1443,18.8898,0.0170696,19.3834,18.5629,0.313985,0.0702204,0.0796667,-999.0,-999.0,SN,1237679323400634476,1.741,1.3525,-1.3797,0.0,0.0,2.0,0.0,2024xqk,SN Ic,40.4933738319,-4.05672596291,no,14.976412000134587,0.02872,SN Ib/c
ZTF24abpqghw,19.1495,18.7671,0.695599,2460620.7049884,2460614.5946644,322.2524080818182,9.991728381818184,-28.498456675062886,-0.0912851,19.0779,19.0229,19.096,19.1803,18.9943,18.8331,18.7563,18.6216,18.5849,-0.0521597,18.7671,18.2089,2.82125,0.161016,0.0220387,18.049,17.539,SN,CGCG426-058,2.726,-0.9108,2.5694,1.551,124.151,2.0,0.0,2024zut,SN Ic-BL,322.252408924,9.99174162844,no,6.110324000008404,0.028,SN Ib/c
ZTF24abkiblx,19.1177,19.7107,0.7425,2460600.7919097,2460593.8114005,23.61736150833333,37.081041425,-24.99924622945772,-0.0386895,19.0813,19.0029,18.9559,19.1177,19.0207,18.9302,19.64,19.4137,18.8879,-0.0918253,19.7107,18.2827,2.75933,0.127601,0.105156,19.2503,18.7678,SN,152490236167997183,2.795,-2.10473,-1.83897,0.0,0.0,2.0,13.697,2024wyw,SN Ib,23.6173598326,37.0810459297,no,6.980509199667722,0.04,SN Ib/c
ZTF24abncuhj,20.224,19.4722,0.7798,2460675.7176389,2460665.6506366,8.852880371428572,3.9864792214285703,-58.6455147752664,0.0382017,20.2475,20.2421,20.2257,20.2669,20.2148,20.1543,19.4708,19.4586,19.4142,-0.00457328,19.5425,19.2522,1.5532,0.316362,0.0444885,19.5685,19.3341,SN,1237678621694361662,1.055,-0.63677,1.29321,0.0,0.0,2.0,13.278,2024ykl,SN Ic,8.852804,3.986461,no,10.067002300173044,0.03,SN Ib/c
ZTF24absrpsn,20.8923,19.5551,1.5209,2460650.8685301,2460624.9754282,112.54827028181818,70.23117793636362,28.670412071034537,-0.114412,20.8914,20.6907,20.4509,20.8923,20.0145,19.1732,19.4545,19.2513,19.2811,-0.104978,19.5551,18.7923,0.575537,0.0244838,0.0990087,21.3282,20.9453,SN,192271125479208120,0.715,0.34052,-0.62818,0.0,0.0,2.0,6.311,2024aber,SN Ic-BL,112.5483823,70.2311306,no,25.893101900350302,0.07,SN Ib/c
ZTF24abqbyxd,19.8166,19.2764,0.5634,2460623.7787384,2460622.9013194,42.90586925555555,-16.661368466666666,-60.31773968450691,-0.121212,19.7411,19.7044,19.6932,19.8166,19.7526,19.6885,19.2715,19.1733,19.0711,-0.0308286,19.2764,18.8148,7.45593,0.315867,0.0251759,17.6964,17.027,SN,NGC1125NED01,7.303,7.6108,2.2776,4.528,135.92,2.0,0.0,2024zzf,SN Ic,42.905862,-16.6614209,no,0.8774190000258386,0.032,SN Ib/c
ZTF24aaupoba,20.3311,19.8798,0.451271,2460650.6842477,2460621.6735648,29.48204155,13.36082604,-46.41428933386134,-0.0191128,20.3129,20.2391,20.1251,20.3311,20.1341,19.8944,19.8694,19.7334,19.5936,-0.0497441,19.8798,19.4439,8.89047,0.133309,0.0335124,15.6622,-999.0,SN,2MASXJ01575584+1321295,9.646,-9.417,2.091,7.389,196.585,2.0,0.0,2024pco,SN Ib-pec,29.482083,13.360811,no,29.01068289997056,0.0443,SN Ib/c
ZTF24aawjwxx,19.5481,19.0076,0.803099,2460550.76375,2460536.7204167,271.1475958066667,54.29714842,28.40578126202068,-0.0258575,19.5393,19.3575,19.0668,19.5481,19.1833,18.8373,19.0063,18.9153,18.5371,-0.00783067,19.0076,18.017,1.24417,0.0354537,0.0225029,17.7415,17.2865,SN,18043552+5417493,0.84,-0.598,0.931,0.0,0.0,2.0,0.0,2024pul,SN Ic,271.147625,54.297142,no,14.043333299923688,0.0293,SN Ib/c
ZTF24aawtoiv,20.0497,19.5587,0.583,2460609.7358333,2460592.6568981,346.36595099,26.63654107,-30.501333607572096,-0.00428751,20.0497,20.0378,20.0029,20.0497,20.0014,19.9687,19.5555,19.5111,19.441,-0.0151386,19.5587,19.2242,0.542767,0.0165261,0.0271636,18.343,18.2134,SN,1237672766050206079,0.465,0.0241,0.8138,0.0,0.0,2.0,0.0,2024pwk,SN Ic,346.3659319,26.6365591,no,17.078935199882835,0.024,SN Ib/c
ZTF23aasnwva,19.9626,19.6245,0.4666,2460554.7246759,2460528.7060301,237.19811680526317,9.200052336842106,44.52769828860331,-0.0764034,19.9333,19.7536,19.6223,19.9626,19.6373,19.4673,19.5808,19.4543,19.3297,-0.0514999,19.6245,19.0745,1.21124,0.0544093,0.102592,21.3342,21.1998,SN,1237662636911100706,1.176,0.947,-0.6972,0.0,0.0,2.0,6.265,2023zkd,SN Ibn,237.19810932,9.20003951886,no,26.018645799718797,0.056,SN Ib/c
ZTF23absbjlp,20.2431,19.3332,1.2208,2460308.6287616,2460287.7395602,51.20754059090909,-9.236869636363636,-49.651537676780144,-0.0688419,20.2409,20.0214,19.5325,20.2431,19.4197,19.0944,19.3126,19.0708,18.7492,-0.0518558,19.3332,18.3607,2.77873,0.0208819,0.0320503,-999.0,-999.0,SN,03245008-0914058,8.032,6.9325,4.0561,0.0,0.0,2.0,0.0,2023yqp,SN Ic,51.207541137,-9.23683083366,no,20.889201399870217,0.032,SN Ib/c
ZTF24aacavku,20.0033,19.2082,0.993,2460444.7096065,2460432.7723032,189.81335348333332,-26.907706899999997,35.884703820714606,-0.0326492,19.9788,19.9775,20.0079,20.0417,19.989,19.9291,19.1857,19.1458,19.0445,-0.0306335,19.2082,18.8166,9.37898,0.173957,0.10516,20.2775,-999.0,SN,ESO506-G029,8.771,-8.324,2.764,1.786,42.841,2.0,72.0,2023ysa,SN Ib,189.813333,-26.907719,no,11.937303300015628,0.01,SN Ib/c
ZTF23abtjdtm,20.5404,19.9206,1.2649,2460324.8639236,2460315.8449537,137.18132744444446,48.96948358888889,42.32969514358605,-0.0461381,20.5065,20.4674,20.4528,20.5404,20.4933,20.4462,19.9192,19.7521,19.2366,-0.0463361,19.9206,18.6428,1.22458,0.181248,0.0197518,19.7789,19.9446,SN,1237655107828383921,4.513,1.91128,-4.1614,0.0,0.0,2.0,5.598,2023zxq,SN Ic-BL,137.181369369,48.9694813542,no,9.018969899974763,0.0725,SN Ib/c
ZTF24aacaosi,18.907,18.771,0.136034,2460326.0265509,2460323.9685995,198.53854505,-5.59899045,56.814873949464086,-0.0980269,18.8349,18.7511,18.7196,18.907,18.8062,18.7053,18.8395,18.9164,18.9449,0.09313,18.9578,18.771,3.74203,0.074784,0.0736205,-999.0,21.2587,SN,MCG-01-34-013,7.256,1.4908,7.1015,2.468,77.375,2.0,0.0,2024aag,SN Ib-pec,198.5385459,-5.5989621,no,2.057951400056482,0.018,SN Ib/c
ZTF24aabwvws,19.7002,18.149,-0.210701,2460327.6973727,2460323.7152894,26.1141194875,39.09642285,-22.628301551745427,-0.17409,19.6022,19.1832,18.933,19.7002,18.717,17.9383,18.3279,18.6977,18.8792,0.134952,18.9692,18.149,3.85877,0.0560543,0.0502053,21.3715,20.8985,SN,154910261124775205,4.602,-3.01131,-3.48038,0.0,0.0,2.0,14.307,2024aej,SN Ibn,26.1141159,39.0964444,no,3.982083300128579,0.066,SN Ib/c
ZTF24aacjcwl,19.8035,19.6521,1.2825,2460341.6311806,2460325.7004167,44.38562520833333,8.096787908333335,-43.3806121201646,-495.364,19.5685,19.5684,19.5684,19.8035,19.6859,19.5684,19.5377,19.3238,19.507,-0.00479948,20.3783,18.521,8.65079,552.48,0.12434,-999.0,-999.0,SN,02573305+0805571,10.705,8.76168,7.25295,0.0,0.0,2.0,0.0,2024ajy,SN Ic,44.3856379,8.0967907,no,15.930763899814336,0.0268,SN Ib/c
ZTF19adcfsad,20.3205,19.4599,0.800499,2458895.9146412,2458884.9976505,186.11272369166667,13.232763,74.73881794304961,0.00915055,184.853,21.8097,20.7804,20.6188,20.459,20.293,-23828.1,22.2619,20.1932,0.0256731,19.9423,19.3824,5.34635,-0.117242,-0.075808,19.2388,18.2775,SN,1237661950791909467,4.57,1.566,-4.289,2.34,111.22,2.0,-999.0,2019yvs,SN Ib,186.11269602,13.23273898,no,10.916990700177848,0.0255,SN Ib/c
ZTF24aaelebm,18.0887,18.014,0.176399,2460354.7162731,2460352.6275579,76.02638316,-25.13435172,-33.874216157563204,0.0479724,18.124,18.1659,18.1817,18.1889,18.1388,18.0887,18.0087,18.0344,18.0659,-0.0258707,18.0857,17.9123,7.32004,0.0680872,0.0203919,21.6481,21.8724,SN,ESO486-G024,50.52,3.0,50.4,33.8,0.0,2.0,108.0,2024ccr,SN Ic-BL,76.0263929,-25.1343664,no,2.0887152003124356,0.039347,SN Ib/c
ZTF24aahuzig,19.4686,19.5647,0.831999,2460421.7676505,2460407.7858681,115.56022756666668,52.115794066666666,28.688176701360096,-0.050985,19.4649,19.2918,19.0194,19.4686,18.9968,18.8155,19.4604,19.1733,18.8691,-0.112494,19.5647,18.6366,0.66636,0.0286189,0.117929,21.4373,21.0984,SN,170531155603189728,0.67,0.0076176,0.670226,0.0,0.0,2.0,5.46,2024fis,SN Ic-BL,115.5601315,52.115833,no,13.98178240004927,0.05,SN Ib/c
ZTF24aaeczdw,19.6798,19.285,1.1545,2460374.7249769,2460368.7924306,126.25997136,38.85103806,34.14630606379026,-0.0620184,19.6601,19.5054,19.3867,19.6798,19.4994,19.319,19.285,19.2361,18.8699,-0.0330097,19.285,18.2966,2.13511,0.0515754,0.00646308,18.388,18.3531,SN,1237657607498891457,2.143,-0.6265,-2.0491,1.273,129.879,2.0,12.113,2024bko,SN Ib,126.259970473,38.8510333655,no,5.932546299882233,0.029675,SN Ib/c
ZTF24aajqamj,20.5987,19.7935,0.9881,2460491.790162,2460475.7733218,256.1351409,1.34520703,24.256400675263237,-0.015993,20.5985,20.5759,20.5309,20.5987,20.4902,20.3762,19.7024,19.5905,19.4362,-0.12433,19.7935,19.2442,4.68203,0.0258126,0.112605,18.6272,18.1069,SN,CGCG025-019,6.348,4.85984,-4.08355,2.958,100.613,2.0,36.0,2024gqd,SN Ic-BL,256.13511756667,1.3452256555556,no,16.016840199939907,0.012,SN Ib/c
ZTF24aakaiqs,20.5548,20.0826,0.606199,2460575.6459606,2460567.6641667,253.7284470777778,22.50890426666667,35.086430729660535,75.8402,20.6259,20.6259,20.6259,20.6259,20.5904,20.5548,20.0826,20.0673,19.9735,0.00324612,20.1506,19.6107,3.70865,492.885,0.0143536,-999.0,-999.0,SN,1237661465458245918,12.577,4.5716,11.7162,7.937,138.516,2.0,0.0,2024gry,SN Ib,253.728465584,22.5089125249,no,7.9817939000204206,0.031579,SN Ib/c
